1494402936648,20:2b:c1:e9:cc:67,-73;,00:1c:28:a9:70:2f,-72;,0e:96:d7:b4:63:50,-69;,e0:60:66:40:99:93,-80;,5c:49:79:03:be:eb,-78;,74:31:70:71:c8:ad,-87;,94:4a:0c:32:d5:be,-80;,18:83:bf:58:33:73,-74;,c8:0e:14:01:f8:01,-89;,38:10:d5:87:5e:12,-82;,80:b6:86:a5:e8:5b,-78;,5c:49:79:35:e6:ed,-88;,00:1a:2b:9b:fd:42,-90;,f4:9f:f3:c1:ce:05,-85;,26:65:11:fc:61:bc,-91;,c0:25:06:f4:f5:7d,-89;,18:83:bf:47:ab:a1,-89;,00:1a:8c:0a:c5:00,-87;,08:96:d7:04:66:c7,-81;,00:1c:4a:44:a2:61,-86;,38:ea:a7:4c:12:54,-86;,d4:21:22:9c:34:96,-91;,18:83:bf:47:ab:a2,-89;,94:4a:0c:32:d5:bc,-86;,c0:25:06:6e:87:c0,-84;,5c:49:79:03:be:ec,-87;,c0:25:06:a0:ab:c8,-85;,04:53:7c:82:14:00,-68;,bc:4d:fb:0b:8f:cb,-83;,dc:53:7c:82:14:fe,-68;,e0:88:5d:e7:04:74,-80;,5c:49:79:35:e6:ec,-69;,18:83:bf:47:ab:9f,-80;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-81;,18:d6:c7:85:4d:3b,-83;,f4:9f:f3:c1:ce:03,-81;,ec:08:6b:6d:97:88,-85;,a4:2b:b0:a2:21:e6,-83;,34:81:c4:16:54:e1,-89;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-91;,18:83:bf:47:ab:a0,-78;,d4:21:22:9c:34:94,-81;,,903d185fccf839df
1494402939803,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402940104,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402940402,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402940700,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402941002,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402941308,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402941604,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402941914,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402942197,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402942506,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
1494402942800,20:2b:c1:e9:cc:67,-69;,00:1c:28:a9:70:2f,-73;,0e:96:d7:b4:63:50,-64;,e0:60:66:40:99:93,-83;,5c:49:79:03:be:eb,-81;,74:31:70:71:c8:ad,-88;,94:4a:0c:32:d5:be,-79;,18:83:bf:58:33:73,-82;,c8:0e:14:01:f8:01,-88;,38:10:d5:87:5e:12,-83;,80:b6:86:a5:e8:5b,-74;,5c:49:79:35:e6:ed,-89;,00:1a:2b:9b:fd:42,-89;,f4:9f:f3:c1:ce:05,-86;,26:65:11:fc:61:bc,-90;,c0:25:06:f4:f5:7d,-90;,18:83:bf:47:ab:a1,-88;,00:1a:8c:0a:c5:00,-88;,08:96:d7:04:66:c7,-80;,00:1c:4a:44:a2:61,-81;,38:ea:a7:4c:12:54,-83;,d4:21:22:9c:34:96,-92;,18:83:bf:47:ab:a2,-88;,94:4a:0c:32:d5:bc,-87;,c0:25:06:6e:87:c0,-80;,5c:49:79:03:be:ec,-88;,c0:25:06:a0:ab:c8,-86;,04:53:7c:82:14:00,-69;,bc:4d:fb:0b:8f:cb,-82;,dc:53:7c:82:14:fe,-69;,e0:88:5d:e7:04:74,-79;,5c:49:79:35:e6:ec,-70;,18:83:bf:47:ab:9f,-79;,d4:21:22:9c:34:93,-80;,b4:a5:ef:3a:1e:e4,-83;,e0:28:6d:ce:a8:db,-82;,18:d6:c7:85:4d:3b,-75;,f4:9f:f3:c1:ce:03,-82;,ec:08:6b:6d:97:88,-84;,a4:2b:b0:a2:21:e6,-84;,34:81:c4:16:54:e1,-88;,f4:c7:14:3e:ef:b4,-89;,88:51:fb:07:3d:bd,-87;,18:83:bf:47:ab:a0,-85;,d4:21:22:9c:34:94,-80;,c8:0e:14:01:f8:00,-72;,88:25:2c:c5:99:76,-72;,9c:c7:a6:56:9b:6b,-73;,7c:4f:b5:0c:d9:64,-74;,38:10:d5:ab:bd:b1,-79;,38:60:77:d3:5e:5d,-82;,48:d7:05:f0:39:34,-82;,8a:25:2c:20:ea:9c,-84;,a4:2b:b0:b2:3a:50,-84;,9c:80:df:df:d8:df,-86;,c0:25:06:a1:70:b4,-87;,1c:c6:3c:57:bc:f0,-88;,38:d5:47:47:56:2d,-87;,,903d185fccf839df
