1497359725005,e0:60:66:40:99:93,-62;,d4:21:22:9c:34:93,-69;,24:65:11:fc:61:c0,-71;,88:03:55:cd:f1:2c,-71;,08:96:d7:c2:49:b0,-72;,38:10:d5:ab:bd:b1,-72;,54:2a:a2:8b:f4:d3,-73;,26:65:11:fc:61:c0,-73;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-75;,e4:3e:d7:e8:33:f7,-75;,c2:25:06:e9:19:41,-75;,6c:70:9f:ee:4e:38,-76;,f4:06:8d:56:84:10,-76;,e0:60:66:fa:da:6b,-76;,18:d6:c7:85:4d:3b,-76;,0e:96:d7:b4:63:50,-77;,f4:9f:f3:c1:ce:03,-78;,e0:60:66:fa:da:6a,-78;,08:96:d7:b3:58:d7,-78;,8a:25:2c:20:ea:9c,-79;,e0:28:6d:36:b7:8f,-79;,9e:c7:a6:68:a1:d0,-79;,20:2b:c1:eb:26:bb,-81;,e0:28:6d:34:75:fd,-82;,24:65:11:37:bc:c2,-82;,c0:25:06:6e:87:c0,-83;,00:1c:28:a9:70:2f,-83;,00:25:5e:c7:4b:1c,-83;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-85;,a0:04:60:45:10:2e,-85;,ca:0e:14:dd:cc:7c,-86;,c8:0e:14:47:f8:71,-87;,24:65:11:bb:70:42,-87;,ce:0e:14:47:f8:71,-87;,50:7e:5d:3d:b6:6c,-88;,38:ea:a7:4c:12:54,-64;,d4:21:22:9c:34:94,-69;,f0:92:1c:1d:17:ae,-76;,94:57:a5:94:d8:08,-87;,,903d185fccf839df
1497359729495,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359729795,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359730089,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359730396,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359730690,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359731003,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359731288,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359731589,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359731887,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359732191,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359732491,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359732787,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359733078,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359733393,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359733686,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359733987,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
1497359734289,e0:60:66:40:99:93,-67;,d4:21:22:9c:34:93,-90;,24:65:11:fc:61:c0,-80;,88:03:55:cd:f1:2c,-81;,08:96:d7:c2:49:b0,-74;,54:2a:a2:8b:f4:d3,-79;,26:65:11:fc:61:c0,-79;,00:1a:8c:0a:c5:00,-74;,54:67:51:4b:c0:91,-77;,e4:3e:d7:e8:33:f7,-73;,f4:06:8d:56:84:10,-74;,e0:60:66:fa:da:6b,-72;,18:d6:c7:85:4d:3b,-82;,0e:96:d7:b4:63:50,-72;,e0:60:66:fa:da:6a,-75;,8a:25:2c:20:ea:9c,-82;,e0:28:6d:36:b7:8f,-84;,00:1c:28:a9:70:2f,-74;,a4:99:47:cb:02:9b,-85;,20:2b:c1:e9:cc:67,-74;,ce:0e:14:47:f8:71,-89;,38:ea:a7:4c:12:54,-69;,d4:21:22:9c:34:94,-72;,f0:92:1c:1d:17:ae,-79;,94:57:a5:94:d8:08,-77;,02:26:4d:d0:34:ec,-69;,30:b5:c2:29:4f:8d,-73;,34:31:c4:ac:54:06,-74;,c8:0e:14:92:43:93,-77;,5c:49:79:03:be:eb,-81;,90:27:e4:5c:64:c7,-84;,c0:25:06:e9:19:41,-85;,96:27:e4:5c:64:c7,-85;,80:b6:86:a5:e8:5b,-86;,f4:9f:f3:c2:08:eb,-86;,00:0b:3b:ee:31:2e,-87;,14:cc:20:67:8a:e1,-88;,34:81:c4:16:6d:8d,-88;,,903d185fccf839df
